brand,mileage,fuel_type,transmission,accident,clean_title,price,hp,engine_displacement,is_v_engine,age
Audi,22588,3,0,0,0,52598.0,318.83125,3.0,0,3
Jaguar,41452,2,3,1,1,22500.0,247.0,2.0,0,6
Genesis,57500,2,0,0,1,32990.0,365.0,3.3,1,6
BMW,500,2,0,0,1,70000.0,405.0,3.0,0,5
Subaru,55000,2,2,0,1,30000.0,265.0,2.5,0,11
GMC,8210,2,0,0,1,55000.0,401.0,6.6,0,4
Lincoln,18160,2,0,0,0,46850.0,322.97727272727275,2.7,1,4
Jaguar,4279,2,0,0,0,70000.0,550.0,5.0,0,12
Mercedes-Benz,39748,0,0,1,1,54995.0,188.0,3.0,1,12
Toyota,160000,2,0,1,1,12490.0,230.0,4.7,0,27
Toyota,65000,2,0,0,1,20500.0,159.0,2.7,0,12
BMW,59000,2,0,0,1,25000.0,240.0,2.0,0,9
BMW,22700,3,0,0,1,47000.0,288.0,2.0,0,3
Mercedes-Benz,56578,1,0,0,1,20900.0,208.0,2.0,0,7
Hyundai,153332,2,3,1,1,10000.0,378.0,4.6,0,15
Cadillac,89700,2,0,0,1,17999.0,321.0,3.6,1,12
Lincoln,118600,2,0,1,1,5230.0,220.0,4.6,0,23
GMC,23400,2,0,0,1,52000.0,420.0,6.2,0,4
Mercedes-Benz,110000,0,0,0,1,29000.0,188.0,3.0,1,10
Jaguar,87888,2,0,0,1,11990.0,300.0,4.2,0,17
Lexus,73800,2,0,0,0,26999.0,303.6592592592593,3.5,1,10
Audi,78124,2,0,0,1,21500.0,292.0,2.0,0,10
Subaru,91000,2,2,1,1,19000.0,268.0,2.0,0,10
Dodge,114000,2,0,1,1,10700.0,345.0,5.7,0,22
Subaru,76000,2,2,0,1,21000.0,268.0,2.0,0,10
Audi,146500,2,2,1,1,30000.0,420.0,4.2,0,17
Porsche,26021,2,2,0,1,53999.0,325.0,3.6,0,18
Audi,73000,1,0,1,1,17200.0,220.0,2.0,0,10
Audi,153000,2,0,0,1,8700.0,265.0,3.2,1,16
Ford,67550,0,0,0,1,30000.0,325.0,6.0,0,22
Ford,170000,2,0,0,1,8500.0,310.0,6.8,0,21
Land,53000,2,3,0,1,47500.0,510.0,5.0,0,8
Audi,54900,3,0,1,1,48500.0,335.0,3.0,1,6
BMW,89000,2,0,0,1,24000.0,300.0,3.0,0,9
Ford,6200,2,2,0,1,49000.0,275.0,2.3,0,3
Ford,51808,2,0,0,1,42388.0,335.81672025723475,5.0,1,4
Hyundai,89000,2,2,1,1,12500.0,344.0,3.8,1,12
Toyota,86111,2,0,1,1,3500.0,133.0,2.2,0,26
Mercedes-Benz,45203,2,0,0,1,39853.0,357.05725190839695,3.0,1,7
Audi,14739,2,0,0,0,61900.0,318.83125,3.0,0,3
Buick,139105,2,0,1,1,17550.0,247.23529411764707,3.6,1,8
Ford,101000,2,2,0,1,18500.0,412.0,5.0,0,14
GMC,93000,2,0,1,1,30000.0,355.0,5.3,0,9
Ford,62500,2,2,0,1,16000.0,305.0,3.7,1,12
Lexus,75000,2,0,1,1,29000.0,416.0,5.0,0,17
BMW,34455,2,0,0,1,28000.0,300.0,3.0,0,10
Land,130000,2,0,0,1,15500.0,510.0,5.0,0,15
Mercedes-Benz,76170,2,3,1,1,16500.0,208.0,2.0,0,11
GMC,194500,1,0,1,1,9500.0,320.0,5.3,0,15
BMW,135000,2,0,0,1,5699.0,300.0,3.0,0,17
Dodge,33000,2,3,1,1,26999.0,300.0,3.6,1,4
Hyundai,98700,2,3,0,1,10340.0,290.0,3.8,1,15
Honda,72900,2,2,1,1,35500.0,306.0,2.0,0,7
Dodge,135000,2,0,0,1,20000.0,360.0,5.7,0,9
Chevrolet,2550,2,0,0,1,60000.0,355.0,5.3,0,3
Jeep,35289,2,0,0,0,35470.0,252.40404040404042,3.6,1,5
RAM,14636,2,0,0,0,46599.0,377.1296296296296,5.7,1,3
Chrysler,24847,2,0,0,1,13046.0,273.22727272727275,3.2,1,20
Nissan,29558,2,0,0,1,25884.0,294.6774193548387,2.5,0,6
Audi,6581,2,0,0,0,59900.0,318.83125,2.0,0,2
Mercedes-Benz,22000,3,0,0,1,83999.0,429.0,3.0,0,5
Acura,68200,2,3,1,1,15750.0,201.0,2.4,0,8
Ford,51300,2,0,0,1,48295.0,335.81672025723475,3.5,1,6
BMW,133500,2,2,0,1,18500.0,414.0,4.0,0,17
INFINITI,49000,2,0,0,1,19900.0,330.0,3.7,1,13
BMW,125470,2,0,0,1,8000.0,360.0,4.8,0,17
Mazda,81219,2,2,0,1,8500.0,232.0,1.3,0,17
Porsche,72000,2,2,0,1,12250.0,201.0,2.5,0,26
Acura,19500,2,0,0,1,25000.0,201.0,2.4,0,6
Lexus,33655,2,0,0,1,62900.0,383.0,5.7,0,9
Toyota,135140,2,0,0,1,23500.0,270.0,3.5,1,10
Maserati,73000,2,0,0,1,17999.0,345.0,3.0,1,10
Land,55000,2,0,1,1,58000.0,380.0,3.0,1,8
Chevrolet,87000,2,0,1,1,10000.0,138.0,1.4,0,12
BMW,137825,2,0,0,1,4000.0,215.0,3.0,0,19
Acura,184421,2,0,0,1,5000.0,300.0,3.7,1,17
Lincoln,95000,2,0,1,1,14900.0,240.0,2.0,0,10
Kia,26468,2,0,1,1,27875.0,230.45454545454547,2.4,0,3
Bentley,55050,2,0,0,1,34995.0,400.0,6.75,0,22
Kia,54200,2,0,0,1,23800.0,191.0,2.5,0,4
Lexus,109762,2,0,0,1,15000.0,300.0,4.3,0,23
Land,92080,2,0,0,1,14500.0,240.0,2.0,0,13
Acura,1798,2,0,0,1,53000.0,355.0,3.0,1,2
GMC,167500,2,0,0,1,14500.0,295.0,5.3,0,19
GMC,2500,2,0,0,1,84000.0,420.0,6.2,0,2
Mercedes-Benz,77000,2,0,1,1,24000.0,329.0,3.0,1,9
MINI,19850,2,0,0,1,24000.0,134.0,1.5,0,6
Ford,3400,2,0,0,1,57000.0,275.0,2.3,0,2
Ford,3596,2,0,0,0,56900.0,335.81672025723475,2.7,1,4
Ford,130200,0,0,0,1,28900.0,350.0,6.4,0,16
Land,48200,2,0,0,1,24998.0,240.0,2.0,0,8
GMC,183544,2,0,1,1,22000.0,355.0,5.3,0,9
Ford,14900,2,2,0,1,39000.0,350.0,2.3,0,9
Ford,4200,2,0,0,1,65994.0,315.0,2.7,1,3
Hyundai,15698,2,3,0,1,19000.0,429.0,5.0,0,13
Jeep,1750,2,0,0,1,65500.0,285.0,3.6,1,3
BMW,34800,2,0,0,1,46000.0,248.0,2.0,0,3
Jaguar,35580,2,0,0,0,46998.0,375.2307692307692,3.0,0,5
Acura,71400,2,2,0,0,14990.0,201.0,2.0,0,19
Mazda,9260,2,2,0,1,22000.0,142.0,1.8,0,22
GMC,28500,2,0,0,1,67800.0,355.0,5.3,0,2
Mercedes-Benz,91900,2,0,0,1,8900.0,268.0,3.5,1,17
INFINITI,130000,2,0,0,1,7500.0,260.0,3.5,1,21
Cadillac,56860,2,0,1,1,21995.0,354.9080459770115,3.6,1,12
MINI,44300,2,2,0,1,20784.0,189.0,2.0,0,8
BMW,120000,2,3,0,0,20000.0,300.0,3.0,0,11
Mercedes-Benz,72500,2,0,0,1,31450.0,429.0,4.6,0,12
RAM,72000,2,0,1,1,24200.0,395.0,5.7,0,8
BMW,132000,2,0,0,1,11000.0,300.0,3.0,0,14
Hyundai,18500,2,0,0,1,42000.0,320.0,3.8,0,3
Lexus,42000,2,0,1,1,15999.0,290.0,4.3,0,23
Jaguar,4624,2,0,0,0,56998.0,375.2307692307692,2.0,0,2
BMW,106000,2,3,0,1,19500.0,500.0,5.0,0,19
Hyundai,13610,2,0,0,0,27450.0,246.7,2.5,0,3
Ford,8911,2,0,1,1,77430.0,335.81672025723475,3.5,1,2
Chevrolet,48641,2,0,0,0,43666.0,362.9957627118644,5.3,1,4
GMC,11250,2,0,0,1,70250.0,420.0,6.2,0,4
Ford,126000,2,0,0,1,9000.0,210.0,4.0,1,18
BMW,77750,2,0,0,1,21000.0,500.0,5.0,0,17
Toyota,27363,2,0,0,1,35000.0,278.0,3.5,1,5
Porsche,30951,2,0,0,1,80140.0,377.58787878787876,3.0,1,6
Ford,208,2,0,0,1,89000.0,563.0,3.5,0,2
Dodge,20386,2,0,0,0,32999.0,376.2916666666667,3.6,1,4
BMW,45253,3,3,0,1,24995.0,247.0,2.0,0,7
GMC,144000,2,0,0,1,18400.0,301.0,3.6,1,9
Ford,76163,0,0,0,1,20500.0,325.0,6.0,0,21
Hyundai,61300,2,0,0,0,20150.0,311.0,3.8,1,10
Mitsubishi,35698,2,0,0,1,8750.0,78.0,1.2,0,8
Mercedes-Benz,27000,2,0,0,1,22500.0,268.0,3.5,1,15
Mazda,162000,2,3,0,1,11500.0,155.0,2.0,0,10
BMW,77800,2,2,0,1,28500.0,414.0,4.0,0,17
Mercedes-Benz,55000,2,0,0,1,19250.0,302.0,3.5,1,11
Ford,12000,2,0,1,1,65999.0,315.0,2.7,1,3
Tesla,70579,4,0,0,1,42250.0,518.0,3.5,0,8
Jeep,107000,2,0,1,1,17500.0,205.0,3.8,1,15
Honda,42653,2,0,0,0,38998.0,209.40425531914894,3.5,1,4
Acura,193783,2,0,1,1,10000.0,258.0,3.2,1,17
Lexus,123000,2,0,1,1,18000.0,306.0,3.5,1,11
Chevrolet,130000,2,0,1,1,7000.0,264.0,3.0,1,14
Mitsubishi,143346,2,2,1,1,3000.0,152.0,2.0,0,16
Land,112465,2,0,0,1,11995.0,240.0,2.0,0,10
Nissan,5121,2,0,0,1,28196.0,294.6774193548387,3.5,0,2
Audi,137273,2,0,0,1,11000.0,211.0,2.0,0,13
Lexus,70780,3,1,0,1,35700.0,308.0,3.5,1,7
Chevrolet,55000,2,0,0,1,37900.0,355.0,5.3,0,7
Mercedes-Benz,23151,2,0,0,1,84500.0,416.0,4.0,0,8
Cadillac,152000,2,0,1,1,8500.0,304.0,3.6,1,12
INFINITI,23344,2,0,0,0,36999.0,334.03636363636366,3.0,1,5
Subaru,87092,2,0,1,1,19500.0,256.0,3.6,0,9
Toyota,90625,2,0,0,1,5500.0,210.0,3.0,1,21
Chevrolet,44373,2,0,0,1,36000.0,310.0,3.6,1,4
BMW,26000,2,3,0,1,37000.0,255.0,2.0,0,4
Karma,20760,4,0,0,1,55500.0,403.0,2.0,0,7
Lexus,39102,2,0,0,0,51798.0,303.6592592592593,4.6,0,4
Alfa,39615,2,0,0,0,28900.0,336.25,2.0,0,6
GMC,58000,1,0,0,1,36500.0,360.0,6.0,0,6
Lexus,148000,2,0,1,1,10000.0,204.0,2.5,1,12
Porsche,104000,2,0,0,1,20900.0,300.0,3.6,1,14
BMW,46150,2,3,1,1,17000.0,306.0,3.0,0,12
Chevrolet,18860,0,0,0,1,74500.0,445.0,6.6,0,3
Mercedes-Benz,28399,2,0,0,1,55600.0,469.0,4.0,0,8
Jeep,136500,2,2,0,1,6999.0,181.0,4.0,0,27
Porsche,95170,2,2,0,1,24900.0,280.0,3.2,0,20
BMW,95450,2,2,1,1,42000.0,333.0,3.2,0,19
Chevrolet,7652,2,0,0,0,39998.0,362.9957627118644,6.2,0,3
BMW,169000,2,3,1,1,10999.0,300.0,3.0,0,14
RAM,16744,2,0,0,0,46999.0,377.1296296296296,5.7,1,3
Chevrolet,152000,2,0,1,1,7999.0,195.0,4.3,1,21
BMW,46000,2,3,0,1,54999.0,335.0,3.0,0,5
BMW,8000,3,0,0,1,85000.0,335.0,3.0,0,3
Chevrolet,84421,1,0,0,1,36800.0,360.0,6.0,0,9
GMC,44691,2,0,1,0,56900.0,341.013698630137,6.2,1,4
Mitsubishi,11700,2,0,0,1,33000.0,181.0,2.5,0,3
Ford,2800,2,2,0,1,91000.0,526.0,5.2,0,6
MINI,58000,2,0,0,1,8000.0,118.0,1.6,0,15
Toyota,142500,3,0,0,1,6999.0,76.0,1.5,0,16
Cadillac,191900,2,0,1,1,9750.0,403.0,6.2,0,18
Audi,63398,2,0,1,1,19500.0,252.0,2.0,0,9
Chevrolet,162750,2,3,1,1,7200.0,320.0,5.3,0,17
Jaguar,38383,2,0,0,1,36949.0,510.0,5.0,0,13
Ford,36294,0,0,0,0,77535.0,335.81672025723475,6.7,1,3
Audi,90818,2,0,1,1,8300.0,211.0,2.0,0,14
Cadillac,32000,2,0,0,1,22999.0,272.0,2.0,0,7
Ford,94650,2,0,0,1,37000.0,275.0,3.7,1,6
Mercedes-Benz,49899,2,0,0,1,72999.0,536.0,5.5,0,11
Jeep,55000,2,0,1,1,35000.0,202.0,3.8,1,14
BMW,23700,2,3,0,1,42800.0,425.0,3.0,0,10
Tesla,46000,4,0,0,1,59500.0,518.0,3.5,0,7
Maserati,12118,2,0,0,1,52900.0,424.0,3.0,1,5
Pontiac,64000,2,2,0,1,21000.0,310.0,5.7,0,24
Ford,22169,2,0,0,1,57352.0,335.81672025723475,3.5,1,3
Tesla,46897,4,0,0,1,69000.0,557.0,3.5,0,4
BMW,135000,2,0,0,1,9999.0,300.0,3.0,0,14
BMW,125000,2,0,0,1,15000.0,240.0,2.0,0,10
Cadillac,134000,2,0,0,1,32999.0,420.0,6.2,0,8
BMW,143250,2,0,0,1,12999.0,300.0,3.0,0,11
Lexus,82975,2,0,0,1,31000.0,301.0,4.6,0,8
MINI,91700,2,2,0,1,13999.0,181.0,1.6,0,9
Ford,72393,2,0,0,1,35000.0,325.0,2.7,1,7
INFINITI,71000,2,0,0,1,21500.0,265.0,3.5,1,9
Lexus,160900,2,0,0,1,15000.0,270.0,3.5,1,13
Dodge,40208,2,0,1,1,38000.0,485.0,6.4,0,5
Lexus,77300,2,0,0,1,30000.0,306.0,3.5,1,8
Nissan,16700,2,0,0,1,26500.0,131.0,2.0,0,8
Subaru,112000,2,1,0,1,9999.0,148.0,2.0,0,12
BMW,55250,2,2,0,1,49999.0,425.0,3.0,0,9
INFINITI,69000,2,0,0,1,31450.0,400.0,5.6,0,5
Ford,40570,2,2,1,1,30490.0,435.0,5.0,0,9
Toyota,46500,2,0,0,1,35200.0,203.0,2.5,0,5
Honda,26900,2,2,0,1,35000.0,240.0,2.0,0,25
Jeep,5779,2,0,0,0,41329.0,252.40404040404042,3.6,1,4
Ford,12000,2,0,0,1,54000.0,275.0,2.3,0,2
Ford,30301,2,0,0,1,68420.0,335.81672025723475,3.5,1,3
Toyota,600,3,0,0,1,91995.0,437.0,3.4,1,2
Plymouth,22300,2,0,0,1,28500.0,253.0,3.5,1,24
Alfa,9275,2,0,0,0,43900.0,336.25,2.0,0,2
Chevrolet,171750,1,0,1,1,12998.0,295.0,5.3,0,21
Mitsubishi,76500,2,2,0,1,28000.0,291.0,2.0,0,12
Mercedes-Benz,49000,2,0,1,1,42995.0,385.0,3.0,1,7
Audi,75000,2,3,1,1,74000.0,525.0,5.2,0,14
Ford,133300,2,0,0,1,3000.0,153.0,2.3,0,18
BMW,99700,2,0,0,1,8500.0,260.0,3.0,0,18
Chevrolet,126700,2,3,1,1,14000.0,312.0,3.6,1,14
BMW,28000,2,2,0,1,36995.0,320.0,3.0,0,9
Mercedes-Benz,21300,2,0,1,1,38500.0,382.0,5.5,0,13
Cadillac,92000,2,0,0,1,51900.0,420.0,6.2,0,6
Chevrolet,92149,0,0,0,0,52889.0,362.9957627118644,6.6,1,7
Lexus,25756,2,0,0,1,49995.0,467.0,5.0,0,10
Kia,24534,2,1,0,1,21900.0,147.0,2.0,0,4
Land,58100,2,0,0,1,53499.0,518.0,5.0,0,7
Nissan,20220,2,0,0,1,32324.0,390.0,5.6,0,8
Honda,40069,2,0,1,1,27500.0,252.0,2.0,0,6
Subaru,60930,2,2,0,1,23750.0,268.0,2.0,0,8
Audi,7300,2,0,0,1,27900.0,188.0,2.0,0,6
Ford,34000,4,0,1,1,25000.0,335.81672025723475,3.5,0,7
Chevrolet,56000,1,0,1,1,18000.0,320.0,5.3,0,13
Mercedes-Benz,136000,2,3,1,1,12000.0,208.0,2.0,0,11
BMW,31100,2,0,0,1,26999.0,228.0,2.0,0,5
Maserati,12100,2,3,0,1,37900.0,440.0,4.7,0,13
Ford,51902,2,0,0,1,57480.0,335.81672025723475,3.5,1,4
Audi,93000,2,2,1,1,10995.0,340.0,4.2,0,18
Land,99915,2,0,1,1,26500.0,340.0,3.0,1,9
Ford,7661,2,0,0,0,49599.0,335.81672025723475,3.5,0,3
Chevrolet,177000,1,0,1,1,10750.0,320.0,5.3,0,18
Nissan,100900,2,0,0,1,6999.0,261.0,4.0,1,17
INFINITI,107380,2,0,1,1,17500.0,300.0,3.0,1,8
Ford,32957,2,0,0,0,77900.0,335.81672025723475,3.5,1,4
Acura,45000,2,0,0,1,16500.0,206.0,2.4,0,9
Nissan,67000,2,0,0,1,15500.0,261.0,4.0,1,12
Chevrolet,12600,2,2,0,1,47000.0,455.0,6.2,0,4
Porsche,24882,2,3,0,1,59800.0,330.0,3.0,1,7
Acura,6900,2,0,0,1,43500.0,290.0,3.5,1,5
Kia,66075,2,0,0,0,23754.0,230.45454545454547,3.3,1,6
Hyundai,68050,2,0,0,1,29600.0,291.0,3.8,1,4
Ford,128000,0,0,0,1,50000.0,440.0,6.7,0,8
BMW,9472,2,0,0,1,51000.0,255.0,2.0,0,4
Mitsubishi,185963,2,1,1,1,5100.0,168.0,2.4,0,16
Nissan,52000,2,1,1,1,19500.0,131.0,2.0,0,6
Buick,68653,2,0,1,1,18950.0,288.0,3.6,1,10
Lexus,151896,2,0,0,1,7900.0,230.0,3.3,1,21
Lexus,43671,3,0,0,0,44950.0,303.6592592592593,3.5,1,6
Ford,72128,1,0,0,0,45985.0,335.81672025723475,6.2,1,8
Kia,134207,2,0,1,1,5500.0,156.0,2.0,0,12
GMC,26470,2,0,0,1,29900.0,341.013698630137,1.5,0,5
Porsche,82300,2,0,0,1,35000.0,252.0,2.0,0,7
Lexus,124000,2,3,0,1,24000.0,306.0,3.5,1,10
Audi,23823,2,0,0,1,49995.0,318.83125,3.0,1,5
INFINITI,154247,2,0,1,1,12500.0,265.0,3.5,1,11
Chevrolet,128000,2,0,0,1,23500.0,353.0,6.0,0,17
Maserati,70000,2,0,1,1,13000.0,405.0,4.2,0,17
Acura,123000,4,2,0,1,10999.0,256.5952380952381,3.5,0,30
BMW,52375,2,0,1,1,48600.0,567.0,4.4,0,9
Chrysler,100574,2,0,1,1,17500.0,300.0,3.6,1,9
Chrysler,85000,2,0,1,1,11250.0,292.0,3.6,1,11
Acura,3959,2,0,0,0,48998.0,256.5952380952381,2.0,0,2
Chevrolet,10400,2,0,0,1,72900.0,490.0,6.2,0,4
Chevrolet,19200,2,2,0,1,41500.0,455.0,6.2,0,6
Mercedes-Benz,81000,2,0,1,1,13000.0,302.0,3.5,1,12
Ford,17451,2,0,0,0,77900.0,335.81672025723475,3.5,1,3
Nissan,165000,2,0,0,1,4000.0,122.0,1.8,0,14
Hyundai,117500,2,0,1,1,6500.0,138.0,1.6,0,12
Mercedes-Benz,72500,2,0,0,1,60000.0,362.0,3.0,1,7
Audi,55564,0,0,1,1,22500.0,240.0,3.0,1,11
Cadillac,1090,2,0,0,1,68750.0,500.0,6.2,0,2
Volvo,43500,2,3,0,1,30000.0,250.0,2.0,0,6
Mercedes-Benz,35000,3,3,0,1,83000.0,429.0,3.0,0,6
GMC,92031,2,0,1,1,30000.0,355.0,5.3,0,8
Lexus,128032,2,3,0,1,18000.0,311.0,3.5,1,9
Jaguar,18800,2,0,0,1,26000.0,247.0,2.0,0,7
Honda,91600,2,0,0,1,26000.0,280.0,3.5,1,8
Toyota,91843,2,0,1,1,30500.0,270.0,4.0,1,6
Ford,28105,2,0,0,0,32455.0,335.81672025723475,1.5,0,4
Dodge,73350,2,0,0,1,37000.0,485.0,6.4,0,8
Mercedes-Benz,11875,2,0,0,0,41598.0,357.05725190839695,2.0,0,3
Tesla,47000,4,0,0,1,49900.0,518.0,3.5,0,7
INFINITI,67000,2,3,0,1,23000.0,300.0,3.0,1,8
BMW,117660,2,0,1,1,19500.0,320.0,3.0,0,9
Pontiac,71448,2,0,0,1,10500.0,200.0,3.8,1,24
Nissan,86000,2,0,0,1,29500.0,317.0,5.6,0,10
Lexus,15324,2,0,1,0,33364.0,303.6592592592593,3.5,1,5
BMW,29400,2,2,0,1,29000.0,320.0,3.0,0,12
Lexus,68871,2,0,0,1,28450.0,255.0,3.5,1,8
Porsche,126000,2,3,0,1,17999.0,400.0,4.8,0,13
Pontiac,25718,2,2,0,1,17900.0,260.0,2.0,0,18
Porsche,67210,2,3,1,1,51950.0,520.0,4.8,0,10
BMW,27214,2,3,1,1,40950.0,300.0,3.0,0,7
Ford,42728,2,3,0,1,45950.0,450.0,3.5,1,6
MINI,97395,2,2,0,1,6699.0,172.0,1.6,0,15
Mazda,91700,2,0,0,1,12000.0,155.0,2.0,0,10
Mitsubishi,94500,2,3,0,1,27000.0,291.0,2.0,0,14
Chevrolet,196300,1,0,0,1,10995.0,320.0,5.3,0,11
Cadillac,54259,2,0,0,1,19425.0,354.9080459770115,3.6,1,10
Acura,36267,2,0,0,0,39798.0,256.5952380952381,2.0,0,4
Land,175000,2,0,0,1,19500.0,340.0,3.0,1,10
Chevrolet,159000,2,0,1,1,26900.0,355.0,5.3,0,10
Chevrolet,74000,2,0,0,1,32000.0,455.0,6.2,0,9
Chevrolet,82963,3,0,0,1,20995.0,332.0,6.0,0,14
Cadillac,54323,2,0,0,0,27998.0,354.9080459770115,3.6,0,6
Nissan,59980,2,0,0,1,29000.0,390.0,5.6,0,6
Audi,10120,3,0,0,0,39998.0,318.83125,2.0,0,3
BMW,25000,2,3,1,1,65000.0,567.0,4.4,0,8
BMW,126000,2,0,1,1,12700.0,326.0,3.0,0,13
Toyota,37428,2,0,0,1,61599.0,381.0,5.7,0,5
Volkswagen,99499,2,3,1,1,15000.0,210.0,2.0,0,11
Honda,90742,2,0,0,1,12980.0,192.0,2.4,0,13
Land,125000,1,0,1,1,22500.0,510.0,5.0,0,11
Hyundai,71669,2,0,0,1,20000.0,240.0,2.0,0,7
Cadillac,44692,2,0,0,0,32368.0,354.9080459770115,3.6,1,6
Jaguar,16002,2,0,0,1,74900.0,550.0,5.0,0,7
Toyota,86000,2,0,0,1,41500.0,260.0,4.0,1,11
Toyota,56000,2,0,0,1,42000.0,381.0,5.7,0,6
Nissan,168000,4,2,0,1,7000.0,294.6774193548387,3.5,0,32
RAM,41789,2,0,1,1,42500.0,395.0,5.7,0,8
Ford,60109,1,0,0,1,9499.0,160.0,2.0,0,11
Mercedes-Benz,48000,2,0,0,1,49995.0,255.0,2.0,0,5
Acura,122000,2,3,0,1,11500.0,286.0,3.5,1,17
Land,102800,2,0,0,1,16000.0,385.0,5.0,0,13
MINI,15544,2,0,0,0,28000.0,134.0,1.5,0,3
Mazda,69771,2,0,0,1,27500.0,227.0,2.5,0,6
Acura,2118,2,0,0,0,41998.0,256.5952380952381,2.0,0,2
Ford,28260,2,0,0,1,72950.0,450.0,3.5,1,4
Honda,6025,2,2,0,1,27500.0,205.0,1.5,0,5
Hyundai,32697,2,0,1,1,15900.0,147.0,2.0,0,7
Jaguar,34150,2,0,0,1,45999.0,380.0,3.0,1,8
Honda,9642,2,0,0,0,38999.0,209.40425531914894,3.5,1,3
Pontiac,100545,2,0,0,1,5995.0,201.0,3.5,1,19
Mercedes-Benz,11111,2,0,0,0,38998.0,357.05725190839695,2.0,0,4
Toyota,162000,2,0,0,1,23977.0,239.0,4.0,1,18
Buick,87555,2,0,1,1,31650.0,247.23529411764707,3.6,1,5
Chevrolet,102200,2,0,0,1,25000.0,355.0,5.3,0,10
Bentley,18950,2,3,0,1,77999.0,500.0,4.0,0,12
Mercedes-Benz,16000,2,0,1,1,30500.0,302.0,3.5,1,10
Cadillac,19250,2,0,0,1,86999.0,420.0,6.2,0,3
BMW,65000,2,3,0,1,24995.0,300.0,3.0,0,10
MINI,110022,2,2,0,1,6250.0,172.0,1.6,0,18
Bentley,79089,1,0,0,1,46999.0,567.0,6.0,0,13
Lexus,2533,2,0,0,1,64900.0,301.0,4.6,0,2
Audi,96273,2,0,1,1,15495.0,280.0,3.0,1,11
Cadillac,22187,2,0,1,1,45480.0,354.9080459770115,3.6,1,5
GMC,137000,2,0,0,1,20000.0,295.0,4.8,0,16
Nissan,60747,2,0,1,1,71999.0,480.0,3.8,1,16
Dodge,36500,2,0,0,1,16000.0,210.0,3.7,1,18
Ford,19590,2,0,0,1,54999.0,315.0,2.7,1,4
Chevrolet,194000,2,0,1,1,4900.0,138.0,1.4,0,13
Lexus,48210,2,0,1,1,47449.0,303.6592592592593,4.6,1,5
BMW,81500,2,0,0,1,41250.0,445.0,4.4,0,7
Ford,77107,2,0,0,0,39995.0,335.81672025723475,3.5,1,4
BMW,58664,2,0,1,1,20950.0,300.0,3.0,0,10
Mitsubishi,145000,2,0,0,1,8950.0,215.0,3.8,1,21
Lexus,15055,2,0,0,1,59000.0,416.0,3.5,1,7
Tesla,67647,4,0,0,1,28000.0,422.0,3.5,0,10
Mazda,46873,2,2,0,1,11500.0,142.0,1.8,0,22
Cadillac,53169,2,0,0,1,81500.0,420.0,6.2,0,4
Lexus,35700,2,0,1,1,51900.0,301.0,4.6,0,3
Nissan,112600,2,1,1,1,13000.0,260.0,3.5,1,11
GMC,112552,2,0,1,1,24440.0,341.013698630137,5.3,1,10
BMW,127273,2,2,0,1,15000.0,333.0,3.2,0,22
Lexus,189887,2,0,1,1,3995.0,204.0,2.5,1,18
BMW,76465,2,0,1,1,22500.0,315.0,3.0,0,13
Mitsubishi,136400,2,0,1,1,6750.0,260.0,3.8,1,18
Ford,79635,2,0,0,1,13500.0,280.0,3.9,0,21
Tesla,4665,4,0,0,0,46598.0,485.536231884058,3.5,0,3
Buick,170000,2,0,1,1,4000.0,288.0,3.6,1,14
Ford,67650,2,0,0,1,30000.0,375.0,3.5,1,7
Lexus,119850,2,0,0,1,19000.0,268.0,3.5,1,9
Acura,116500,2,2,0,1,15999.0,286.0,3.5,1,17
Mercury,120644,4,2,0,1,4200.0,302.0,4.6,0,32
Ford,169802,2,0,0,1,9985.0,335.81672025723475,2.0,0,15
BMW,36905,2,3,0,1,50000.0,382.0,3.0,0,4
Jeep,8400,2,0,1,1,47000.0,285.0,3.6,1,3
Hummer,149961,2,0,1,1,12500.0,316.0,6.0,0,22
Mercedes-Benz,84500,2,0,0,1,41500.0,451.0,6.2,0,11
Mercedes-Benz,96000,2,0,0,1,65000.0,416.0,4.0,0,9
Nissan,88000,2,3,1,1,57000.0,480.0,3.8,1,16
Acura,32500,2,0,0,1,32000.0,206.0,2.4,0,5
Audi,71280,2,0,0,1,22000.0,333.0,3.0,1,9
Porsche,37200,2,0,0,1,27500.0,300.0,3.6,1,14
Saturn,94291,2,0,0,1,14500.0,260.0,2.0,0,17
Maserati,54082,2,3,0,1,17000.0,390.0,4.2,0,19
Volvo,7800,3,0,0,1,66000.0,455.0,2.0,0,3
Jeep,86250,2,0,0,1,22000.0,285.0,3.6,1,9
BMW,75479,2,3,0,1,27899.0,445.0,4.4,0,9
BMW,24650,2,0,0,1,50000.0,445.0,4.4,0,8
Volkswagen,102750,2,2,0,1,20000.0,256.0,2.0,0,12
Alfa,50000,2,0,0,1,27500.0,280.0,2.0,0,7
BMW,72700,2,0,0,1,27499.0,300.0,3.0,0,8
BMW,54293,2,0,1,1,49000.0,567.0,4.4,0,7
Lexus,16000,2,0,1,1,30500.0,260.0,3.5,1,7
BMW,71000,2,3,1,1,16700.0,240.0,2.0,0,11
BMW,60000,2,0,0,1,36500.0,335.0,3.0,0,6
Porsche,75539,2,2,0,1,11995.0,201.0,2.5,0,27
Alfa,36000,2,0,0,1,21000.0,280.0,2.0,0,8
Mercedes-Benz,76422,2,0,0,0,28998.0,357.05725190839695,2.0,0,6
